entry_time,exit_time,side,entry_price,exit_price,qty,bars_held,exit_reason,pnl_ticks,gross_pnl_usd,costs_usd,net_pnl_usd
2021-03-03 14:30:00+00:00,2021-03-03 14:33:00+00:00,long,13046.75,13046.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-03-03 14:48:00+00:00,2021-03-03 14:51:00+00:00,long,12973.0,12972.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-03-03 15:18:00+00:00,2021-03-03 15:21:00+00:00,long,12850.25,12850.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-03-04 18:54:00+00:00,2021-03-04 18:57:00+00:00,long,12353.25,12343.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-03-05 19:18:00+00:00,2021-03-05 19:21:00+00:00,short,12521.5,12521.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-03-09 14:15:00+00:00,2021-03-09 14:27:00+00:00,short,12583.0,12593.25,1,4,stop,-41.0,-205.0,4.5,-209.5
2021-03-09 17:18:00+00:00,2021-03-09 17:21:00+00:00,short,12772.0,12782.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-03-15 18:09:00+00:00,2021-03-15 18:15:00+00:00,short,12990.5,13000.75,1,2,stop,-41.0,-205.0,4.5,-209.5
2021-03-15 19:03:00+00:00,2021-03-15 19:09:00+00:00,short,13021.0,13031.25,1,2,stop,-41.0,-205.0,4.5,-209.5
2021-03-16 13:51:00+00:00,2021-03-16 13:54:00+00:00,short,13202.0,13212.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-03-18 19:51:00+00:00,2021-03-18 19:54:00+00:00,long,12805.75,12795.5,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-03-22 18:21:00+00:00,2021-03-22 18:24:00+00:00,short,13126.5,13136.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-03-23 19:03:00+00:00,2021-03-23 19:06:00+00:00,long,13054.0,13053.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-03-24 18:42:00+00:00,2021-03-24 18:45:00+00:00,long,12889.0,12888.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-04-14 14:30:00+00:00,2021-04-14 14:33:00+00:00,long,13951.5,13951.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-04-15 14:00:00+00:00,2021-04-15 14:03:00+00:00,short,13937.0,13947.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-04-15 17:51:00+00:00,2021-04-15 17:57:00+00:00,short,14006.5,14016.75,1,2,stop,-41.0,-205.0,4.5,-209.5
2021-04-20 15:24:00+00:00,2021-04-20 15:27:00+00:00,long,13757.75,13757.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-04-21 18:18:00+00:00,2021-04-21 18:27:00+00:00,short,13861.0,13861.25,1,3,stop,-1.0,-5.0,4.5,-9.5
2021-04-22 17:45:00+00:00,2021-04-22 17:48:00+00:00,long,13781.0,13780.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-04-23 18:15:00+00:00,2021-04-23 18:18:00+00:00,short,13947.25,13947.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-04-23 18:57:00+00:00,2021-04-23 19:00:00+00:00,short,13960.75,13961.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-04-29 16:12:00+00:00,2021-04-29 16:15:00+00:00,long,13841.0,13830.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-04-30 17:57:00+00:00,2021-04-30 18:00:00+00:00,long,13838.5,13838.25,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-05-11 13:45:00+00:00,2021-05-11 13:48:00+00:00,short,13190.0,13200.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-05-14 14:03:00+00:00,2021-05-14 14:06:00+00:00,short,13253.25,13253.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-05-14 16:21:00+00:00,2021-05-14 16:30:00+00:00,short,13348.0,13358.25,1,3,stop,-41.0,-205.0,4.5,-209.5
2021-05-17 17:33:00+00:00,2021-05-17 17:36:00+00:00,long,13219.25,13219.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-05-20 13:51:00+00:00,2021-05-20 13:54:00+00:00,short,13382.0,13392.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-05-20 15:51:00+00:00,2021-05-20 15:57:00+00:00,short,13493.0,13493.25,1,2,stop,-1.0,-5.0,4.5,-9.5
2021-05-20 18:03:00+00:00,2021-05-20 18:09:00+00:00,short,13477.75,13478.0,1,2,stop,-1.0,-5.0,4.5,-9.5
2021-05-21 14:21:00+00:00,2021-05-21 14:24:00+00:00,long,13504.5,13494.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-05-21 15:30:00+00:00,2021-05-21 15:33:00+00:00,long,13456.75,13456.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-05-28 16:09:00+00:00,2021-05-28 16:21:00+00:00,short,13755.5,13755.75,1,4,stop,-1.0,-5.0,4.5,-9.5
2021-05-28 16:48:00+00:00,2021-05-28 17:12:00+00:00,short,13753.0,13753.25,1,8,stop,-1.0,-5.0,4.5,-9.5
2021-06-03 19:54:00+00:00,2021-06-03 20:00:00+00:00,long,13534.0,13523.75,1,2,stop,-41.0,-205.0,4.5,-209.5
2021-06-04 17:18:00+00:00,2021-06-04 17:21:00+00:00,short,13760.5,13760.75,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-04 18:12:00+00:00,2021-06-04 18:48:00+00:00,short,13774.0,13784.25,1,12,stop,-41.0,-205.0,4.5,-209.5
2021-06-10 13:57:00+00:00,2021-06-10 14:00:00+00:00,short,13943.75,13954.0,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-06-10 19:00:00+00:00,2021-06-10 19:03:00+00:00,short,13949.75,13950.0,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-06-14 19:30:00+00:00,2021-06-14 19:39:00+00:00,short,14069.0,14079.25,1,3,stop,-41.0,-205.0,4.5,-209.5
2021-06-15 17:18:00+00:00,2021-06-15 17:33:00+00:00,long,14042.25,14042.0,1,5,stop,-1.0,-5.0,4.5,-9.5
2021-06-17 14:06:00+00:00,2021-06-17 14:09:00+00:00,short,14026.5,14036.75,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-06-17 19:21:00+00:00,2021-06-17 19:33:00+00:00,short,14192.5,14192.75,1,4,stop,-1.0,-5.0,4.5,-9.5
2021-06-22 16:30:00+00:00,2021-06-22 16:42:00+00:00,short,14224.0,14224.25,1,4,stop,-1.0,-5.0,4.5,-9.5
2021-06-22 18:00:00+00:00,2021-06-22 18:15:00+00:00,short,14214.0,14224.25,1,5,stop,-41.0,-205.0,4.5,-209.5
2021-06-28 16:27:00+00:00,2021-06-28 16:33:00+00:00,short,14488.0,14488.25,1,2,stop,-1.0,-5.0,4.5,-9.5
2021-06-29 16:54:00+00:00,2021-06-29 17:21:00+00:00,short,14547.25,14547.5,1,9,stop,-1.0,-5.0,4.5,-9.5
2021-06-29 19:39:00+00:00,2021-06-29 19:54:00+00:00,short,14555.0,14565.25,1,5,stop,-41.0,-205.0,4.5,-209.5
2021-07-02 13:39:00+00:00,2021-07-02 13:48:00+00:00,short,14646.0,14656.25,1,3,stop,-41.0,-205.0,4.5,-209.5
2021-07-02 15:57:00+00:00,2021-07-02 16:15:00+00:00,short,14668.0,14668.25,1,6,stop,-1.0,-5.0,4.5,-9.5
2021-07-02 17:03:00+00:00,2021-07-02 17:15:00+00:00,short,14687.75,14688.0,1,4,stop,-1.0,-5.0,4.5,-9.5
2021-07-06 19:51:00+00:00,2021-07-06 19:54:00+00:00,short,14766.0,14776.25,1,1,stop,-41.0,-205.0,4.5,-209.5
2021-07-13 16:54:00+00:00,2021-07-13 17:00:00+00:00,short,14976.5,14976.75,1,2,stop,-1.0,-5.0,4.5,-9.5
2021-07-19 14:03:00+00:00,2021-07-19 14:06:00+00:00,long,14493.75,14493.5,1,1,stop,-1.0,-5.0,4.5,-9.5
2021-07-20 18:36:00+00:00,2021-07-20 18:45:00+00:00,short,14752.5,14737.75,1,3,target,59.0,295.0,4.5,290.5
2021-07-20 19:33:00+00:00,2021-07-20 19:36:00+00:00,short,14773.25,14773.5,1,1,stop,-1.0,-5.0,4.5,-9.5
